Term,Stamm,Sprache,Zeitraum
ദുർഗ്ഗ,दुर्गा,Sanskrit,1500 BCE - present (liturgical/classical)
സർപം,सर्प,Sanskrit,1500 BCE - present (liturgical/classical)
മുഖ്യ,मुख्य,Sanskrit,1500 BCE - present (liturgical/classical)
സർപ്പം,सर्प,Sanskrit,1500 BCE - present (liturgical/classical)
കരിന്തിരി,കരി,Malayalam,1200 CE - present (disputed)
കരിന്തിരി,തിരി,Malayalam,1200 CE - present (disputed)
നിർഭാഗ്യം,निर्भाग्य,Sanskrit,1500 BCE - present (liturgical/classical)
കവി,कवि,Sanskrit,1500 BCE - present (liturgical/classical)
കാവ്യം,काव्य,Sanskrit,1500 BCE - present (liturgical/classical)
മുഖ്യം,मुख्य,Sanskrit,1500 BCE - present (liturgical/classical)
ശതമാനം,शत,Sanskrit,1500 BCE - present (liturgical/classical)
ക്ഷമ,क्षमा,Sanskrit,1500 BCE - present (liturgical/classical)
അൽപം,अल्प,Sanskrit,1500 BCE - present (liturgical/classical)
നശിക്കുക,नाश,Sanskrit,1500 BCE - present (liturgical/classical)
കൂപമണ്ഡൂകം,कूपमण्डूक,Sanskrit,1500 BCE - present (liturgical/classical)
കൂപമണ്ഡൂകം,കൂപ,Malayalam,1200 CE - present (disputed)
കൂപമണ്ഡൂകം,മണ്ഡൂകം,Malayalam,1200 CE - present (disputed)
കുലപതി,കുല,Malayalam,1200 CE - present (disputed)
കുലപതി,പതി,Malayalam,1200 CE - present (disputed)
ചുറ്റളവ്,ചുറ്റ് ,Malayalam,1200 CE - present (disputed)
ചുറ്റളവ്,അളവ്,Malayalam,1200 CE - present (disputed)
റാങ്ക്,rank,English,1550 CE - present
ഗോത്രം,गोत्र,Sanskrit,1500 BCE - present (liturgical/classical)
ഗുരുത്വം,गुरुत्व,Sanskrit,1500 BCE - present (liturgical/classical)
അഹിംസ,अहिंसा,Sanskrit,1500 BCE - present (liturgical/classical)
ചീട്ട്,चिट्ठी,Hindi,not available
ചീട്ട്,sheet,English,1550 CE - present
മലദ്വാരം,മല,Malayalam,1200 CE - present (disputed)
മലദ്വാരം,ദ്വാരം,Malayalam,1200 CE - present (disputed)
തേനീച്ചക്കൂട്,തേനീച്ച,Malayalam,1200 CE - present (disputed)
തേനീച്ചക്കൂട്,കൂട്,Malayalam,1200 CE - present (disputed)
നാൾ,*nāḷ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ട്രോഫി,trophy,English,1550 CE - present
പുരുഷൻ,पुरुष,Sanskrit,1500 BCE - present (liturgical/classical)
പിരിച്ചെഴുതുക,പിരിച്ച്,Malayalam,1200 CE - present (disputed)
പിരിച്ചെഴുതുക,എഴുതുക,Malayalam,1200 CE - present (disputed)
രചന,रचना,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രാർത്ഥന,प्रार्थना,Sanskrit,1500 BCE - present (liturgical/classical)
മേഘം,मेघ,Sanskrit,1500 BCE - present (liturgical/classical)
യാത്ര,यात्रा,Sanskrit,1500 BCE - present (liturgical/classical)
വള്ളിച്ചെടി,വള്ളി,Malayalam,1200 CE - present (disputed)
വള്ളിച്ചെടി,ചെടി,Malayalam,1200 CE - present (disputed)
വിദ്യാഭ്യാസം,വിദ്യ,Malayalam,1200 CE - present (disputed)
വിദ്യാഭ്യാസം,അഭ്യാസം,Malayalam,1200 CE - present (disputed)
വിദ്യാലയം,വിദ്യ,Malayalam,1200 CE - present (disputed)
വിദ്യാലയം,ആലയം,Malayalam,1200 CE - present (disputed)
വിദ്യ,विद्या,Sanskrit,1500 BCE - present (liturgical/classical)
സമൃദ്ധി,സമൃദ്ധി,Sanskrit,1500 BCE - present (liturgical/classical)
സന്ധ്യ,संध्या,Sanskrit,1500 BCE - present (liturgical/classical)
സംഘടന,संघटना,Sanskrit,1500 BCE - present (liturgical/classical)
ശ്രേഷ്ഠം,श्रेष्ठ,Sanskrit,1500 BCE - present (liturgical/classical)
ശരീരം,शरीर,Sanskrit,1500 BCE - present (liturgical/classical)
ഉത്ഭവസ്ഥാനം,ഉത്ഭവ,Malayalam,1200 CE - present (disputed)
ഉത്ഭവസ്ഥാനം,സ്ഥാനം,Malayalam,1200 CE - present (disputed)
ഗ്രന്ഥം,ग्रन्थ,Sanskrit,1500 BCE - present (liturgical/classical)
ദശാംശം,दशा,Sanskrit,1500 BCE - present (liturgical/classical)
മണ്ണെണ്ണ,മണ്ണ്,Malayalam,1200 CE - present (disputed)
മണ്ണെണ്ണ,എണ്ണ,Malayalam,1200 CE - present (disputed)
പൂവങ്കോഴി,പൂവൻ,Malayalam,1200 CE - present (disputed)
പൂവങ്കോഴി, കോഴി,Malayalam,1200 CE - present (disputed)
കുതിക്കുക,*kuti,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
പദ്ധതി,पद्धति,Sanskrit,1500 BCE - present (liturgical/classical)
നാമപദ്ധതി,നാമ,Malayalam,1200 CE - present (disputed)
നാമപദ്ധതി,പദ്ധതി,Malayalam,1200 CE - present (disputed)
വിഷമം,विषम,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രണയം,प्रणय,Sanskrit,1500 BCE - present (liturgical/classical)
ജലാംശം,ജല,Malayalam,1200 CE - present (disputed)
ജലാംശം,അംശം,Malayalam,1200 CE - present (disputed)
അംശം,अंश,Sanskrit,1500 BCE - present (liturgical/classical)
വീഞ്ഞ്,vinho,Portuguese,1516 CE - present
ചാക്ക്,zak,Dutch,1500 CE - present
ഹിന്ദു,हिन्दू,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രോത്സാഹനം,प्रोत्साहन,Sanskrit,1500 BCE - present (liturgical/classical)
മഴവില്ല്, മഴ,Malayalam,1200 CE - present (disputed)
മഴവില്ല്,വില്ല്,Malayalam,1200 CE - present (disputed)
തന്ത്രം,तन्त्र,Sanskrit,1500 BCE - present (liturgical/classical)
സാക്ഷി,साक्षी,Sanskrit,1500 BCE - present (liturgical/classical)
കൗശലം,कौशल,Sanskrit,1500 BCE - present (liturgical/classical)
ബിയർ,beer,English,1550 CE - present
പദോൽപ്പത്തി,പദ,Malayalam,1200 CE - present (disputed)
പദോൽപ്പത്തി,ഉൽപത്തി,Malayalam,1200 CE - present (disputed)
പാർവതി,पार्वती,Sanskrit,1500 BCE - present (liturgical/classical)
പത്നി,पत्नी,Sanskrit,1500 BCE - present (liturgical/classical)
ഗംഗ,गङ्गा,Sanskrit,1500 BCE - present (liturgical/classical)
ലക്ഷ്മി,लक्ष्मी,Sanskrit,1500 BCE - present (liturgical/classical)
വികടകവി,വികട,Malayalam,1200 CE - present (disputed)
വികടകവി,കവി,Malayalam,1200 CE - present (disputed)
നിരീക്ഷണം,निरीक्षण,Sanskrit,1500 BCE - present (liturgical/classical)
താക്കീത്,تأکید,Classical Persian,800 CE - 1900 CE
താക്കീത്,تَأْكِيد,Arabic,600 CE - present
ചൂണ്ടിക്കാണിക്കുക,ചൂണ്ടി,Malayalam,1200 CE - present (disputed)
ചൂണ്ടിക്കാണിക്കുക,കാണിക്കുക,Malayalam,1200 CE - present (disputed)
ചൂണ്ടുവിരൽ,ചൂണ്ടു,Malayalam,1200 CE - present (disputed)
ചൂണ്ടുവിരൽ,വിരൽ,Malayalam,1200 CE - present (disputed)
ഒന്നാന്തരം,ഒന്നാം,Malayalam,1200 CE - present (disputed)
ഒന്നാന്തരം,തരം,Malayalam,1200 CE - present (disputed)
ക്ഷമിക്കുക,ക്ഷമ,Malayalam,1200 CE - present (disputed)
ക്ഷമിക്കുക,-ക്കുക,Malayalam,1200 CE - present (disputed)
മരത്തൊലി,മര,Malayalam,1200 CE - present (disputed)
മരത്തൊലി,തൊലി,Malayalam,1200 CE - present (disputed)
എന്നത്,എന്ന,Malayalam,1200 CE - present (disputed)
എന്നത്,അത്,Malayalam,1200 CE - present (disputed)
ഭാരമുള്ള,ഭാരം,Malayalam,1200 CE - present (disputed)
ഭാരമുള്ള,ഉള്ള,Malayalam,1200 CE - present (disputed)
കനമുള്ള,കനം,Malayalam,1200 CE - present (disputed)
കനമുള്ള,ഉള്ള,Malayalam,1200 CE - present (disputed)
ചിമ്മിനി,chimney,English,1550 CE - present
പുകക്കുഴൽ,പുക,Malayalam,1200 CE - present (disputed)
പുകക്കുഴൽ,കുഴൽ,Malayalam,1200 CE - present (disputed)
പിഴിയുക,*piẓi-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
മരിക്കുക,मरति,Sanskrit,1500 BCE - present (liturgical/classical)
പശ്ചിമ,पश्चिम,Sanskrit,1500 BCE - present (liturgical/classical)
പശ്ചിമം,पश्चिम,Sanskrit,1500 BCE - present (liturgical/classical)
ശ്രമം,श्रम,Sanskrit,1500 BCE - present (liturgical/classical)
ശ്രമിക്കുക,श्रम,Sanskrit,1500 BCE - present (liturgical/classical)
തലമുടി,തല,Malayalam,1200 CE - present (disputed)
തലമുടി,മുടി,Malayalam,1200 CE - present (disputed)
ദിശ,दिशा,Sanskrit,1500 BCE - present (liturgical/classical)
ആവശ്യത്തിലധികം,ആവശ്യം,Malayalam,1200 CE - present (disputed)
ആവശ്യത്തിലധികം,അധികം,Malayalam,1200 CE - present (disputed)
ഇഷ്ടംപോലെ,ഇഷ്ടം,Malayalam,1200 CE - present (disputed)
ഇഷ്ടംപോലെ,പോലെ,Malayalam,1200 CE - present (disputed)
പശ്ചാത്താപം,पश्चाताप,Sanskrit,1500 BCE - present (liturgical/classical)
വ്യായാമം,व्यायाम,Sanskrit,1500 BCE - present (liturgical/classical)
മണ്ഡലം,मण्डल,Sanskrit,1500 BCE - present (liturgical/classical)
ക്രൂരത,क्रूरता,Sanskrit,1500 BCE - present (liturgical/classical)
ന്യായാധിപതി,ന്യായം,Malayalam,1200 CE - present (disputed)
ന്യായാധിപതി,അധിപതി,Malayalam,1200 CE - present (disputed)
ജഡ്ജി,judge,English,1550 CE - present
ആമുഖം,आमुख,Sanskrit,1500 BCE - present (liturgical/classical)
ഭീകരാക്രമണം,ഭീകരം,Malayalam,1200 CE - present (disputed)
ഭീകരാക്രമണം,ആക്രമണം,Malayalam,1200 CE - present (disputed)
ചിത്രം,चित्र,Sanskrit,1500 BCE - present (liturgical/classical)
നഷ്ടം,नष्ट,Sanskrit,1500 BCE - present (liturgical/classical)
ലിപി,लिपि,Sanskrit,1500 BCE - present (liturgical/classical)
ലിപി,𒁾,Sumerian,not available
നിർദ്ദേശം,निर्देश,Sanskrit,1500 BCE - present (liturgical/classical)
വിഭജനം,विभजन,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രക്ഷോഭം,प्रक्षोभ,Sanskrit,1500 BCE - present (liturgical/classical)
തീരം,तीर,Sanskrit,1500 BCE - present (liturgical/classical)
കരയാമ,കര,Malayalam,1200 CE - present (disputed)
കരയാമ,ആമ,Malayalam,1200 CE - present (disputed)
കടലാമ,കടൽ,Malayalam,1200 CE - present (disputed)
കടലാമ,ആമ,Malayalam,1200 CE - present (disputed)
വിഷയം,विषय,Sanskrit,1500 BCE - present (liturgical/classical)
സാവധാനം,सावधान,Sanskrit,1500 BCE - present (liturgical/classical)
വാചകം,वाचक,Sanskrit,1500 BCE - present (liturgical/classical)
പുരസ്കാരം,पुरस्कार,Sanskrit,1500 BCE - present (liturgical/classical)
ആമസോൺ,Amazon,English,1550 CE - present
ന്യായം,न्याय,Sanskrit,1500 BCE - present (liturgical/classical)
കൊറിയ,Korea,English,1550 CE - present
കൊറിയ,고려,Korean,not available
ആയോധനകല,ആയോധന,Malayalam,1200 CE - present (disputed)
ആയോധനകല,കല,Malayalam,1200 CE - present (disputed)
കേക്ക്,cake,English,1550 CE - present
ഭഗവദ്ഗീത,भगवद्गीता,Sanskrit,1500 BCE - present (liturgical/classical)
ബൈബിൾ,Bible,English,1550 CE - present
രാമായണം,रामायण,Sanskrit,1500 BCE - present (liturgical/classical)
ഖുറാൻ,قرآن,Arabic,600 CE - present
ഓഫ്,off,English,1550 CE - present
ഓഫാക്കുക,off,English,1550 CE - present
ഉപദേശം,उपदेश,Sanskrit,1500 BCE - present (liturgical/classical)
സമനില,സമ,Malayalam,1200 CE - present (disputed)
സമനില,നില,Malayalam,1200 CE - present (disputed)
ഭാഗ്യം,भाग्य,Sanskrit,1500 BCE - present (liturgical/classical)
പൈലറ്റ്,pilot,English,1550 CE - present
കൊറോണ,corona,English,1550 CE - present
ഓഫീസ്,office,English,1550 CE - present
ഉലകം,लोक,Sanskrit,1500 BCE - present (liturgical/classical)
പാത്രം,पात्र,Sanskrit,1500 BCE - present (liturgical/classical)
ഉപമ,उपमा,Sanskrit,1500 BCE - present (liturgical/classical)
അതിശയം,अतिशय,Sanskrit,1500 BCE - present (liturgical/classical)
രണം,रण,Sanskrit,1500 BCE - present (liturgical/classical)
റാണി,𑀭𑀸𑀡𑀻,Prakrit,500 BCE - 1000 CE
റാണി,राज्ञी,Sanskrit,1500 BCE - present (liturgical/classical)
ലഘു,लघु,Sanskrit,1500 BCE - present (liturgical/classical)
മൃദുത്വം,മൃദു,Malayalam,1200 CE - present (disputed)
മൃദുത്വം,-ത്വം,Malayalam,1200 CE - present (disputed)
മൃദു,मृदु,Sanskrit,1500 BCE - present (liturgical/classical)
ലഘുത്വം,ലഘു,Malayalam,1200 CE - present (disputed)
ലഘുത്വം,-ത്വം,Malayalam,1200 CE - present (disputed)
ആലോചന,आलोचना,Sanskrit,1500 BCE - present (liturgical/classical)
ഗൂഢ,गूढ,Sanskrit,1500 BCE - present (liturgical/classical)
ഗൂഢം,गूढ,Sanskrit,1500 BCE - present (liturgical/classical)
ഹരിതഗൃഹപ്രഭാവം,ഹരിതഗൃഹ,Malayalam,1200 CE - present (disputed)
ഹരിതഗൃഹപ്രഭാവം,പ്രഭാവം,Malayalam,1200 CE - present (disputed)
പുനഃ-,पुनः-,Sanskrit,1500 BCE - present (liturgical/classical)
